CustomerID,Recency,Frequency,Monetary,Weekend_Ratio,Night_Shopper,Basket_Diversity,Return_Rate,ClusterID
17344,46.0,2.0,468.11,0.0,0.0,64.0,0.3333333333333333,5
17345,15.0,10.0,1604.68,0.0,0.0,174.0,0.1666666666666666,3
17346,4.0,26.0,5323.0,0.1538461538461538,0.0,517.0,0.037037037037037,3
17347,86.0,1.0,228.96,0.0,0.0,1.0,0.0,1
17348,15.0,9.0,2476.41,0.0,0.0,326.0,0.0,3
17349,179.0,5.0,852.25,0.0,0.0,74.0,0.0,1
17350,8.0,7.0,1906.041,0.0,0.0,124.0,0.125,1
17351,36.0,12.0,1988.23,0.0833333333333333,0.0,45.0,0.0,1
17352,696.0,1.0,36.25,0.0,0.0,5.0,0.0,1
17353,129.0,4.0,3242.0,0.0,0.0,7.0,0.4285714285714285,5
17354,51.0,4.0,3143.46,0.0,0.0,85.0,0.0,1
17355,386.0,1.0,285.11,0.0,0.0,28.0,0.0,1
17356,312.0,5.0,946.47,0.0,0.0,73.0,0.0,1
17357,24.0,2.0,388.14,0.0,0.0,41.0,0.0,1
17358,303.0,5.0,866.05,0.6,0.0,126.0,0.0,4
17359,11.0,2.0,284.46,0.0,0.0,36.0,0.0,1
17360,17.0,6.0,1231.38,0.0,0.0,189.0,0.1428571428571428,3
17361,49.0,5.0,880.64,0.0,0.0,51.0,0.0,1
17362,239.0,7.0,1024.04,0.0,0.0,99.0,0.125,1
17363,395.0,3.0,940.86,0.0,0.0,34.0,0.0,1
17364,1.0,28.0,12070.42,0.0714285714285714,0.0,513.0,0.0967741935483871,3
17365,13.0,15.0,8224.98,0.1333333333333333,0.0,395.0,0.0625,3
17366,432.0,2.0,1096.24,0.5,0.0,120.0,0.3333333333333333,4
17367,238.0,1.0,168.4,0.0,0.0,33.0,0.0,1
17368,23.0,14.0,2826.14,0.2142857142857142,0.0,195.0,0.125,3
17369,456.0,1.0,979.2,0.0,0.0,1.0,0.0,1
17370,73.0,4.0,446.18,0.0,0.0,31.0,0.0,1
17371,17.0,6.0,662.55,0.0,0.0,135.0,0.0,1
17372,41.0,28.0,4377.56,0.6428571428571429,0.0,412.0,0.0967741935483871,3
17373,40.0,7.0,1167.5,0.4285714285714285,0.0,65.0,0.0,4
17374,219.0,3.0,727.11,0.0,0.0,34.0,0.25,5
17375,199.0,4.0,660.55,0.0,0.0,77.0,0.2,1
17376,71.0,4.0,453.64,0.25,0.0,41.0,0.0,1
17377,24.0,78.0,18319.41,0.1538461538461538,0.0,505.0,0.1428571428571428,3
17378,374.0,1.0,10.95,0.0,0.0,1.0,0.5,5
17379,11.0,1.0,404.66,0.0,0.0,71.0,0.0,1
17380,434.0,3.0,645.0,0.0,0.0,5.0,0.25,5
17381,9.0,38.0,40002.37,0.0526315789473684,0.0,50.0,0.0256410256410256,3
17382,65.0,8.0,902.28,0.0,0.0,16.0,0.0,1
17383,4.0,2.0,309.99,0.5,0.0,51.0,0.0,4
17384,19.0,3.0,507.55,0.6666666666666666,0.0,15.0,0.0,4
17385,15.0,1.0,261.11,0.0,0.0,42.0,0.0,1
17386,8.0,7.0,2812.7700000000004,0.0,0.0,32.0,0.0,1
17387,20.0,2.0,784.11,1.0,0.0,71.0,0.0,4
17388,78.0,11.0,2691.57,0.0909090909090909,0.0,41.0,0.0,1
17389,1.0,61.0,57224.68,0.081967213114754,0.0,63.0,0.2077922077922078,3
17390,421.0,1.0,149.3,0.0,0.0,12.0,0.0,1
17391,164.0,2.0,508.8,0.0,0.0,2.0,0.0,1
17392,307.0,3.0,626.56,0.3333333333333333,0.0,66.0,0.0,1
17393,411.0,2.0,381.15,0.5,0.0,45.0,0.0,4
17394,219.0,1.0,203.87,0.0,0.0,4.0,0.0,1
17395,508.0,1.0,97.5,0.0,0.0,3.0,0.0,1
17396,39.0,14.0,8807.1,0.0,0.0,29.0,0.125,1
17397,22.0,3.0,1233.1799999999998,0.0,0.0,132.0,0.0,1
17398,115.0,3.0,653.38,0.0,0.0,30.0,0.0,1
17400,126.0,8.0,4677.05,0.0,0.0,345.0,0.0,3
17401,541.0,1.0,114.85,0.0,0.0,11.0,0.0,1
17402,5.0,23.0,5096.18,0.1739130434782608,0.0,105.0,0.1153846153846153,3
17403,36.0,2.0,400.57,0.0,0.0,45.0,0.0,1
17404,4.0,23.0,47781.119999999995,0.0434782608695652,0.0,126.0,0.1785714285714285,3
17405,1.0,3.0,1031.41,0.0,0.0,77.0,0.4,5
17406,333.0,13.0,4905.05,0.1538461538461538,0.0,155.0,0.2777777777777778,5
17407,412.0,1.0,552.9,1.0,0.0,23.0,0.0,4
17408,163.0,3.0,316.09000000000003,0.0,0.0,7.0,0.25,5
17409,185.0,10.0,7793.51,0.0,0.0,50.0,0.0,1
17410,16.0,5.0,1214.72,0.4,0.0,57.0,0.0,1
17411,12.0,5.0,1425.38,0.4,0.0,69.0,0.4444444444444444,5
17412,3.0,16.0,4417.52,0.1875,0.0,161.0,0.1578947368421052,3
17413,405.0,2.0,560.14,0.5,0.0,10.0,0.0,4
17414,44.0,6.0,2249.52,0.0,0.0,6.0,0.0,1
17415,80.0,1.0,507.84,0.0,0.0,14.0,0.0,1
17416,30.0,22.0,17298.45,0.0,0.0,324.0,0.12,3
17417,549.0,1.0,164.18,0.0,0.0,16.0,0.0,1
17418,42.0,3.0,670.0600000000001,0.0,0.0,40.0,0.0,1
17419,11.0,18.0,6500.52,0.0,0.0,203.0,0.1,3
17420,50.0,6.0,1084.43,0.1666666666666666,0.0,43.0,0.25,5
17421,386.0,3.0,1059.41,0.0,0.0,46.0,0.0,1
17422,16.0,11.0,3594.76,0.0909090909090909,0.0,149.0,0.45,5
17423,46.0,3.0,1118.95,0.0,0.0,39.0,0.4,5
17425,19.0,2.0,759.1700000000001,0.5,0.0,42.0,0.0,4
17426,8.0,13.0,8077.77,0.0,0.0,248.0,0.2352941176470588,3
17427,72.0,1.0,100.8,0.0,0.0,2.0,0.0,1
17428,1.0,45.0,31819.76,0.0444444444444444,0.0,422.0,0.1176470588235294,3
17429,128.0,5.0,1357.46,0.0,0.0,80.0,0.2857142857142857,5
17430,33.0,4.0,735.17,0.0,0.0,30.0,0.0,1
17431,313.0,1.0,403.3,1.0,0.0,41.0,0.0,4
17432,18.0,9.0,1751.39,0.0,0.0,213.0,0.0,3
17433,88.0,2.0,569.96,0.0,0.0,81.0,0.0,1
17434,2.0,7.0,2373.82,0.0,0.0,100.0,0.2222222222222222,5
17435,411.0,1.0,331.35,1.0,0.0,15.0,0.0,4
17436,2.0,5.0,534.06,0.2,0.0,8.0,0.2857142857142857,5
17437,530.0,1.0,373.17,0.0,0.0,52.0,0.0,1
17438,254.0,5.0,1422.77,0.0,0.0,49.0,0.1666666666666666,1
17439,656.0,1.0,325.74,0.0,0.0,8.0,0.0,1
17440,157.0,4.0,323.58,0.0,0.0,4.0,0.3333333333333333,5
17441,732.0,1.0,293.35,0.0,0.0,21.0,0.0,1
17442,37.0,15.0,4620.3,0.0666666666666666,0.0,188.0,0.3478260869565217,3
17443,220.0,1.0,534.24,0.0,0.0,1.0,0.0,1
17444,148.0,3.0,2940.04,0.0,0.0,132.0,0.0,1
17446,177.0,2.0,120.9,0.0,0.0,6.0,0.0,1
17447,40.0,2.0,541.53,0.5,0.0,33.0,0.0,4
17448,497.0,46.0,14556.97,0.0869565217391304,0.0,569.0,0.1481481481481481,3
17449,2.0,13.0,4951.15,0.1538461538461538,0.0,292.0,0.0714285714285714,3
17450,8.0,51.0,246973.09,0.0,0.0196078431372549,144.0,0.1639344262295081,2
17451,1.0,7.0,1721.4,0.0,0.0,83.0,0.3,5
17453,18.0,2.0,486.7199999999999,0.0,0.0,19.0,0.0,1
17454,192.0,10.0,1547.94,0.1,0.0,98.0,0.0909090909090909,1
17455,204.0,1.0,131.7,0.0,0.0,8.0,0.0,1
17456,365.0,2.0,1225.42,0.0,0.0,59.0,0.0,1
17457,127.0,14.0,5984.8099999999995,0.0,0.0,30.0,0.2222222222222222,5
17458,15.0,2.0,529.58,0.0,0.0,81.0,0.0,1
17459,43.0,2.0,657.3,0.0,0.0,88.0,0.0,1
17460,94.0,16.0,2228.27,0.0625,0.0,93.0,0.238095238095238,5
17461,23.0,3.0,757.46,0.0,0.0,104.0,0.0,1
17462,60.0,2.0,675.6899999999999,0.0,0.0,25.0,0.3333333333333333,5
17463,16.0,7.0,2557.91,0.1428571428571428,0.0,234.0,0.2222222222222222,3
17464,158.0,3.0,1000.94,0.0,0.0,35.0,0.25,5
17465,426.0,7.0,2542.79,0.2857142857142857,0.0,103.0,0.2222222222222222,5
17466,10.0,2.0,763.28,0.0,0.0,41.0,0.0,1
17467,395.0,1.0,102.6,0.0,0.0,4.0,0.0,1
17468,10.0,3.0,194.8,0.0,0.0,8.0,0.0,1
17469,16.0,17.0,5051.25,0.0,0.0,165.0,0.2272727272727272,3
17470,45.0,11.0,2804.87,0.0909090909090909,0.0,111.0,0.0,1
17471,475.0,1.0,321.65000000000003,1.0,0.0,19.0,0.0,4
17472,191.0,4.0,935.1,0.5,0.0,183.0,0.0,4
17473,409.0,2.0,607.0,0.0,0.0,33.0,0.3333333333333333,5
17474,600.0,1.0,1047.0,0.0,0.0,6.0,0.0,1
17475,79.0,1.0,194.37,0.0,0.0,14.0,0.0,1
17476,396.0,2.0,489.86,0.0,0.0,29.0,0.5,5
17477,613.0,2.0,1144.3,0.0,0.0,44.0,0.6,5
17478,408.0,2.0,1272.8000000000002,0.0,0.0,40.0,0.0,1
17479,633.0,1.0,389.2600000000001,0.0,0.0,18.0,0.0,1
17480,78.0,2.0,902.03,0.0,0.0,50.0,0.3333333333333333,5
17481,4.0,4.0,1255.59,0.0,0.0,69.0,0.2,5
17482,487.0,2.0,778.19,0.0,0.0,50.0,0.0,1
17483,65.0,4.0,591.73,0.0,0.0,23.0,0.0,1
17484,576.0,2.0,209.57,0.0,0.0,14.0,0.0,1
17486,261.0,1.0,396.87,0.0,0.0,24.0,0.0,1
17487,728.0,1.0,160.55,0.0,0.0,8.0,0.0,1
17488,641.0,1.0,336.5,0.0,0.0,18.0,0.0,1
17489,59.0,2.0,376.64,0.0,0.0,28.0,0.0,1
17490,1.0,9.0,2750.5,0.0,0.0,93.0,0.3076923076923077,5
17491,1.0,17.0,5981.07,0.0588235294117647,0.0,105.0,0.0555555555555555,3
17492,248.0,3.0,1122.42,0.0,0.0,32.0,0.0,1
17493,385.0,1.0,100.91,0.0,0.0,8.0,0.0,1
17494,502.0,1.0,54.7,0.0,0.0,3.0,0.0,1
17495,8.0,3.0,806.72,0.3333333333333333,0.0,38.0,0.25,5
17496,359.0,4.0,1412.89,0.0,0.0,54.0,0.2,1
17497,390.0,2.0,287.25,0.5,0.0,7.0,0.0,4
17498,76.0,1.0,272.22,1.0,0.0,17.0,0.0,4
17499,290.0,2.0,1341.39,0.0,0.0,66.0,0.3333333333333333,5
17500,17.0,3.0,1138.0,0.0,0.0,3.0,0.0,1
17501,221.0,2.0,288.6,0.0,0.0,18.0,0.0,1
17502,9.0,4.0,689.1,0.0,0.0,25.0,0.0,1
17503,3.0,2.0,558.96,0.0,0.0,36.0,0.0,1
17504,206.0,18.0,9565.12,0.1666666666666666,0.0,244.0,0.0526315789473684,3
17505,162.0,5.0,2435.48,0.0,0.0,83.0,0.0,1
17506,76.0,1.0,302.2,1.0,0.0,14.0,0.5,4
17507,262.0,2.0,605.5799999999999,0.0,0.0,79.0,0.0,1
17508,281.0,8.0,4579.23,0.0,0.0,199.0,0.1111111111111111,1
17509,58.0,8.0,6115.14,0.0,0.0,75.0,0.2727272727272727,5
17510,25.0,2.0,514.56,0.0,0.0,28.0,0.0,1
17511,3.0,60.0,175603.55,0.0,0.0,657.0,0.2941176470588235,2
17512,29.0,18.0,5467.82,0.0,0.0,102.0,0.1,3
17513,72.0,3.0,1158.8000000000002,0.0,0.0,18.0,0.0,1
17514,128.0,2.0,542.83,0.0,0.0,72.0,0.0,1
17515,31.0,9.0,1617.46,0.0,0.0,91.0,0.0,1
17516,15.0,6.0,957.55,0.3333333333333333,0.0,150.0,0.0,3
17517,309.0,1.0,153.94,0.0,0.0,11.0,0.0,1
17518,426.0,2.0,329.42,1.0,0.0,71.0,0.0,4
17519,17.0,15.0,5109.47,0.1333333333333333,0.0,142.0,0.1176470588235294,3
17520,54.0,1.0,546.81,0.0,0.0,30.0,0.0,1
17521,30.0,5.0,1278.06,0.0,0.0,65.0,0.1666666666666666,1
17522,2.0,5.0,1070.71,0.2,0.0,59.0,0.0,1
17523,11.0,4.0,652.74,0.5,0.0,25.0,0.0,4
17524,361.0,3.0,539.14,0.0,0.0,37.0,0.25,5
17525,360.0,3.0,1161.9,0.3333333333333333,0.0,19.0,0.0,1
17526,5.0,12.0,4166.04,0.1666666666666666,0.0,67.0,0.25,5
17527,54.0,4.0,939.37,0.0,0.0,45.0,0.3333333333333333,5
17528,1.0,8.0,3628.5,0.0,0.0,183.0,0.2727272727272727,3
17529,610.0,2.0,1240.25,0.0,0.0,78.0,0.0,1
17530,1.0,12.0,3141.51,0.0833333333333333,0.25,359.0,0.0769230769230769,3
17531,190.0,3.0,1266.82,0.0,0.0,54.0,0.6666666666666666,5
17532,386.0,1.0,65.34,0.0,0.0,4.0,0.0,1
17533,435.0,1.0,34.8,0.0,0.0,1.0,0.0,1
17534,54.0,5.0,1668.83,0.2,0.0,76.0,0.0,1
17535,280.0,1.0,164.4,0.0,0.0,13.0,0.0,1
17536,177.0,3.0,364.83,0.0,0.0,16.0,0.0,1
17537,30.0,2.0,897.6200000000001,0.0,0.0,74.0,0.0,1
17538,26.0,1.0,98.42,0.0,0.0,9.0,0.0,1
17539,618.0,4.0,1226.5700000000002,0.75,0.0,132.0,0.4285714285714285,4
17540,25.0,6.0,1590.6,0.1666666666666666,0.0,41.0,0.1428571428571428,1
17541,510.0,1.0,124.46,1.0,0.0,31.0,0.0,4
17542,270.0,3.0,341.70000000000005,0.0,0.0,57.0,0.0,1
17543,550.0,1.0,120.05,0.0,0.0,13.0,0.0,1
17544,390.0,3.0,960.69,1.0,0.0,80.0,0.0,4
17545,43.0,6.0,1448.54,0.3333333333333333,0.0,204.0,0.0,3
17547,376.0,2.0,727.85,0.0,0.0,22.0,0.5,5
17548,234.0,4.0,731.26,0.25,0.0,22.0,0.3333333333333333,5
17549,24.0,2.0,148.86,0.0,0.0,5.0,0.0,1
17550,197.0,9.0,2547.64,0.5555555555555556,0.0,250.0,0.1,4
17551,359.0,1.0,306.84,0.0,0.0,39.0,0.0,1
17552,60.0,12.0,3085.29,0.0,0.0,78.0,0.25,5
17553,130.0,4.0,3757.6,0.0,0.0,2.0,0.0,1
17554,1.0,5.0,1952.45,0.0,0.2,58.0,0.0,1
17555,20.0,5.0,1057.74,0.8,0.0,220.0,0.0,4
17556,206.0,2.0,300.67,0.0,0.0,13.0,0.0,1
17557,14.0,4.0,575.46,0.0,0.0,28.0,0.0,1
17558,393.0,1.0,259.17,0.0,0.0,28.0,0.0,1
17559,513.0,1.0,167.62,0.0,0.0,12.0,0.0,1
17560,95.0,8.0,1895.8,0.0,0.0,37.0,0.0,1
17561,19.0,4.0,722.3399999999999,1.0,0.0,163.0,0.0,4
17562,14.0,7.0,1122.38,0.1428571428571428,0.0,48.0,0.125,1
17563,578.0,2.0,392.38,0.0,0.0,27.0,0.6,5
17564,24.0,3.0,454.01,0.0,0.0,38.0,0.0,1
17565,587.0,1.0,131.83,1.0,0.0,30.0,0.0,4
17566,8.0,2.0,901.21,0.0,0.0,113.0,0.0,1
17567,7.0,9.0,5356.03,0.0,0.0,128.0,0.1818181818181818,3
17568,633.0,1.0,382.79,0.0,0.0,61.0,0.0,1
17569,332.0,1.0,344.14,0.0,0.0,29.0,0.0,1
17570,382.0,1.0,100.0,0.0,0.0,1.0,0.5,5
17571,50.0,5.0,1703.75,0.2,0.0,290.0,0.0,3
17572,71.0,10.0,723.0100000000001,0.0,0.0,14.0,0.0,1
17573,29.0,3.0,380.6,0.0,0.0,24.0,0.25,5
17574,243.0,1.0,185.65,0.0,0.0,8.0,0.0,1
17575,667.0,1.0,171.7,0.0,0.0,5.0,0.0,1
17576,8.0,41.0,9056.81,0.0,0.0,417.0,0.0888888888888888,3
17577,645.0,2.0,348.75,0.0,0.0,20.0,0.0,1
17578,218.0,7.0,1047.33,0.1428571428571428,0.0,57.0,0.3,5
17579,5.0,4.0,753.28,0.0,0.0,89.0,0.2,5
17580,253.0,5.0,545.27,0.2,0.0,78.0,0.0,1
17581,1.0,43.0,18757.75,0.1395348837209302,0.0,387.0,0.1886792452830188,3
17582,236.0,5.0,1450.7,0.6,0.0,92.0,0.1666666666666666,4
17583,560.0,1.0,135.95,0.0,0.0,7.0,0.0,1
17584,7.0,6.0,5309.42,0.1666666666666666,0.0,85.0,0.1428571428571428,1
17585,109.0,7.0,2093.3,0.0,0.0,295.0,0.0,3
17586,619.0,1.0,167.4,0.0,0.0,8.0,0.0,1
17587,628.0,1.0,181.66,1.0,0.0,42.0,0.0,4
17588,100.0,7.0,2939.55,0.0,0.0,35.0,0.2222222222222222,5
17589,60.0,18.0,14049.87,0.2777777777777778,0.0,601.0,0.1428571428571428,3
17590,2.0,3.0,1479.22,0.3333333333333333,0.0,162.0,0.0,3
17591,73.0,8.0,2776.67,0.125,0.0,93.0,0.1111111111111111,1
17592,739.0,1.0,148.3,0.0,0.0,13.0,0.5,5
17593,4.0,11.0,8095.8,0.2727272727272727,0.0,311.0,0.2666666666666666,3
17594,85.0,4.0,2497.88,0.0,0.0,70.0,0.0,1
17595,12.0,2.0,388.79,0.5,0.0,68.0,0.0,4
17596,23.0,13.0,4920.67,0.1538461538461538,0.0,274.0,0.0714285714285714,3
17597,214.0,5.0,3484.09,0.4,0.0,109.0,0.2857142857142857,5
17598,381.0,1.0,409.98,0.0,0.0,10.0,0.0,1
17599,478.0,1.0,52.05,0.0,0.0,3.0,0.6666666666666666,5
17600,18.0,1.0,161.67000000000002,0.0,0.0,13.0,0.0,1
17601,239.0,2.0,421.48,0.0,0.0,69.0,0.0,1
17602,2.0,14.0,7451.13,0.0714285714285714,0.0714285714285714,450.0,0.2222222222222222,3
17603,78.0,4.0,1793.48,0.0,0.0,104.0,0.6363636363636364,5
17604,217.0,6.0,945.93,0.0,0.0,142.0,0.0,1
17605,590.0,1.0,160.75,0.0,0.0,13.0,0.0,1
17606,737.0,1.0,87.30000000000001,0.0,0.0,6.0,0.0,1
17607,376.0,1.0,333.81,1.0,0.0,22.0,0.0,4
17608,33.0,4.0,498.53,0.75,0.0,134.0,0.0,4
17609,41.0,11.0,1894.34,0.4545454545454545,0.0,317.0,0.2142857142857142,3
17610,540.0,5.0,1529.49,0.2,0.0,114.0,0.375,5
17611,7.0,28.0,8371.98,0.25,0.0,722.0,0.2,3
17612,53.0,18.0,5394.86,0.0,0.0,213.0,0.4375,3
17613,23.0,14.0,4559.150000000001,0.2142857142857142,0.0,211.0,0.1764705882352941,3
17614,57.0,1.0,390.07,0.0,0.0,97.0,0.0,1
17615,130.0,6.0,733.1999999999999,0.1666666666666666,0.0,47.0,0.1428571428571428,1
17616,174.0,4.0,1060.8,0.25,0.0,1.0,0.0,1
17617,559.0,1.0,395.33,1.0,0.0,18.0,0.5,4
17618,6.0,11.0,4073.24,0.9090909090909092,0.0,202.0,0.1538461538461538,4
17619,312.0,1.0,218.52,0.0,0.0,71.0,0.0,1
17620,60.0,1.0,81.44,0.0,0.0,4.0,0.0,1
17621,21.0,6.0,3175.12,0.1666666666666666,0.0,61.0,0.25,5
17622,598.0,2.0,1130.21,0.0,0.0,19.0,0.3333333333333333,5
17623,33.0,7.0,2383.67,0.1428571428571428,0.0,130.0,0.0,1
17624,15.0,4.0,1568.63,0.25,0.0,91.0,0.0,1
17625,18.0,8.0,6067.8,0.5,0.0,429.0,0.0,3
17626,603.0,1.0,254.0,0.0,0.0,18.0,0.0,1
17627,479.0,1.0,296.36,0.0,0.0,10.0,0.5,5
17628,81.0,1.0,75.75,0.0,0.0,5.0,0.0,1
17629,6.0,10.0,2455.52,0.2,0.0,129.0,0.0909090909090909,3
17630,170.0,2.0,503.6,0.0,0.0,24.0,0.0,1
17631,2.0,7.0,998.49,0.0,0.0,66.0,0.0,1
17633,31.0,7.0,2057.39,0.1428571428571428,0.0,84.0,0.2222222222222222,5
17634,36.0,9.0,2361.97,0.1111111111111111,0.0,209.0,0.0,3
17635,424.0,3.0,1265.58,0.0,0.0,60.0,0.25,5
17636,19.0,1.0,285.56,1.0,0.0,20.0,0.5,4
17637,31.0,2.0,547.06,0.0,0.0,35.0,0.0,1
17638,647.0,2.0,842.4,0.0,0.0,2.0,0.0,1
17639,276.0,6.0,615.17,0.1666666666666666,0.0,59.0,0.0,1
17640,87.0,6.0,3168.9399999999996,0.3333333333333333,0.0,48.0,0.25,5
17642,120.0,5.0,1824.49,0.2,0.0,88.0,0.0,1
17643,373.0,2.0,541.25,0.0,0.0,30.0,0.0,1
17644,1.0,20.0,6028.6,0.05,0.0,160.0,0.2857142857142857,3
17646,219.0,12.0,4149.79,0.0,0.0,124.0,0.25,5
17647,65.0,3.0,331.65999999999997,0.0,0.0,12.0,0.0,1
17648,61.0,5.0,2216.37,0.0,0.0,114.0,0.1666666666666666,1
17649,138.0,3.0,1578.89,0.3333333333333333,0.0,88.0,0.4,5
17650,21.0,1.0,166.08,0.0,0.0,8.0,0.0,1
17651,12.0,16.0,5703.52,0.0625,0.0,198.0,0.2727272727272727,3
17652,25.0,12.0,4867.72,0.0,0.0,118.0,0.3333333333333333,5
17653,37.0,4.0,1207.5600000000002,0.0,0.0,44.0,0.2,5
17654,277.0,1.0,117.55,0.0,0.0,22.0,0.0,1
17655,11.0,9.0,3652.48,0.1111111111111111,0.0,75.0,0.1,1
17656,73.0,5.0,1674.69,0.0,0.0,67.0,0.0,1
17657,430.0,1.0,126.0,0.0,0.0,7.0,0.0,1
17658,26.0,2.0,595.42,0.0,0.0,17.0,0.3333333333333333,5
17659,17.0,14.0,3834.79,0.0,0.0,150.0,0.1764705882352941,3
17660,141.0,2.0,359.47,0.0,0.0,75.0,0.0,1
17662,662.0,2.0,412.92,0.0,0.0,14.0,0.0,1
17663,26.0,17.0,5175.83,0.0,0.0,153.0,0.2608695652173913,3
17664,19.0,4.0,1166.23,0.25,0.0,68.0,0.0,1
17665,493.0,1.0,563.1,0.0,0.0,19.0,0.0,1
17666,4.0,5.0,2047.8,0.0,0.0,30.0,0.0,1
17667,66.0,9.0,3950.7,0.0,0.0,140.0,0.25,5
17668,1.0,2.0,347.75,0.0,0.0,14.0,0.0,1
17669,43.0,10.0,6142.35,0.0,0.0,85.0,0.0,1
17670,228.0,1.0,205.7,0.0,0.0,11.0,0.0,1
17671,16.0,5.0,2403.34,0.0,0.0,54.0,0.2857142857142857,5
17672,50.0,7.0,5778.63,0.0,0.0,179.0,0.2222222222222222,3
17673,2.0,13.0,4233.58,0.0769230769230769,0.0,195.0,0.1333333333333333,3
17674,74.0,2.0,851.7,0.0,0.0,19.0,0.0,1
17675,1.0,70.0,38259.6,0.1,0.0,345.0,0.2222222222222222,3
17676,4.0,10.0,2765.84,0.0,0.0,85.0,0.2307692307692307,5
17677,2.0,54.0,36692.91,0.0555555555555555,0.0,346.0,0.4065934065934066,3
17678,264.0,2.0,599.76,0.0,0.0,27.0,0.3333333333333333,5
17679,53.0,7.0,3577.61,0.0,0.0,70.0,0.3636363636363636,5
17680,24.0,3.0,497.4500000000001,0.3333333333333333,0.0,20.0,0.25,5
17681,597.0,5.0,731.2,0.2,0.0,12.0,0.1666666666666666,1
17682,10.0,11.0,4456.78,0.0909090909090909,0.0,85.0,0.0833333333333333,1
17683,386.0,3.0,819.01,0.0,0.0,41.0,0.0,1
17684,44.0,1.0,239.41,0.0,0.0,15.0,0.0,1
17685,17.0,12.0,5943.17,0.0,0.0,124.0,0.1428571428571428,3
17686,7.0,9.0,8296.81,0.0,0.0,283.0,0.0,3
17687,421.0,1.0,432.68,0.0,0.0,26.0,0.0,1
17688,394.0,1.0,304.2,0.0,0.0,19.0,0.5,5
17689,388.0,2.0,317.08000000000004,0.5,0.0,17.0,0.0,4
17690,30.0,20.0,7448.1,0.15,0.0,237.0,0.0476190476190476,3
17691,358.0,4.0,780.05,0.0,0.0,37.0,0.2,1
17692,127.0,12.0,2975.7999999999997,0.0833333333333333,0.0,90.0,0.1428571428571428,1
17693,137.0,1.0,200.47,0.0,0.0,16.0,0.6666666666666666,5
17694,142.0,3.0,1695.97,0.0,0.0,54.0,0.0,1
17695,132.0,5.0,1746.04,0.2,0.0,46.0,0.1666666666666666,1
17696,38.0,27.0,7679.59,0.074074074074074,0.0,191.0,0.4375,3
17697,236.0,1.0,338.95,1.0,0.0,19.0,0.0,4
17698,261.0,1.0,154.95,0.0,0.0,8.0,0.0,1
17699,477.0,2.0,442.0,0.0,0.0,17.0,0.0,1
17700,17.0,14.0,6679.97,0.0,0.0,259.0,0.1764705882352941,3
17701,253.0,1.0,417.95,0.0,0.0,24.0,0.0,1
17702,30.0,6.0,3144.04,0.1666666666666666,0.0,120.0,0.3333333333333333,5
17703,35.0,4.0,1094.84,0.5,0.0,63.0,0.0,4
17704,169.0,2.0,885.19,0.0,0.0,27.0,0.0,1
17705,3.0,11.0,2083.9,0.0909090909090909,0.0,74.0,0.0833333333333333,1
17706,4.0,31.0,20749.98,0.064516129032258,0.0,408.0,0.2790697674418604,3
17707,185.0,8.0,609.3000000000001,0.25,0.0,9.0,0.1111111111111111,1
17708,188.0,4.0,887.9300000000001,0.25,0.0,57.0,0.0,1
17709,170.0,5.0,671.01,0.2,0.0,37.0,0.0,1
17710,424.0,1.0,293.5,0.0,0.0,20.0,0.0,1
17711,11.0,2.0,385.1,0.0,0.0,22.0,0.0,1
17712,45.0,1.0,522.91,0.0,0.0,29.0,0.0,1
17713,382.0,4.0,1198.09,0.0,0.0,55.0,0.0,1
17714,321.0,5.0,1410.18,0.2,0.0,69.0,0.4444444444444444,5
17715,201.0,2.0,489.6,0.0,0.0,1.0,0.0,1
17716,23.0,24.0,15956.97,0.0416666666666666,0.0,334.0,0.1111111111111111,3
17717,421.0,1.0,376.92,0.0,0.0,26.0,0.0,1
17718,232.0,2.0,439.1799999999999,0.0,0.0,22.0,0.3333333333333333,5
17719,38.0,15.0,5396.04,0.0666666666666666,0.0,111.0,0.1666666666666666,3
17720,26.0,10.0,2768.91,0.1,0.0,81.0,0.1666666666666666,1
17721,659.0,1.0,307.21000000000004,0.0,0.0,11.0,0.0,1
17722,96.0,5.0,4430.360000000001,0.2,0.0,163.0,0.2857142857142857,5
17723,127.0,7.0,3378.4000000000005,0.0,0.0,6.0,0.0,1
17724,71.0,3.0,1033.0,0.3333333333333333,0.0,38.0,0.25,5
17725,16.0,11.0,3439.08,0.1818181818181818,0.0,115.0,0.2142857142857142,3
17726,395.0,7.0,1092.0600000000002,0.0,0.0,52.0,0.125,1
17727,15.0,1.0,1060.25,0.0,0.0,66.0,0.5,5
17728,4.0,5.0,4238.76,0.4,0.0,196.0,0.375,3
17729,596.0,1.0,438.65,0.0,0.0,23.0,0.0,1
17730,3.0,20.0,7773.8,0.05,0.0,177.0,0.1304347826086956,3
17731,79.0,6.0,1708.99,0.1666666666666666,0.0,82.0,0.1428571428571428,1
17732,373.0,8.0,2470.3900000000003,0.0,0.0,90.0,0.2,1
17733,39.0,2.0,692.19,0.0,0.0,33.0,0.0,1
17734,54.0,6.0,1442.3200000000002,0.3333333333333333,0.0,76.0,0.0,1
17735,2.0,26.0,17244.93,0.0769230769230769,0.0,391.0,0.1034482758620689,3
17736,9.0,3.0,377.44,0.0,0.0,24.0,0.25,5
17737,9.0,2.0,168.24,0.0,0.0,8.0,0.0,1
