CustomerID,LastInvoiceDate,Recency,Frequency,Monetary,Weekend_Ratio,Night_Shopper,Basket_Diversity,Return_Rate,ClusterID,ClusterName
17737,2011-11-30 15:16:00,9.0,2.0,168.24,0.0,0.0,8.0,0.0,1,High Recency • High Frequency
17738,2011-11-20 15:05:00,19.0,13.0,4183.56,0.0769230769230769,0.0,173.0,0.1333333333333333,3,Diverse Basket • Frequent
17739,2011-11-28 09:12:00,12.0,18.0,7730.59,0.0,0.0,56.0,0.1,1,High Recency • High Frequency
17740,2010-11-15 16:33:00,389.0,6.0,426.9,0.0,0.0,5.0,0.0,1,High Recency • High Frequency
17741,2010-10-29 11:59:00,407.0,2.0,101.1,0.0,0.0,6.0,0.0,1,High Recency • High Frequency
17742,2011-08-18 15:28:00,113.0,11.0,2098.48,0.0,0.0,52.0,0.0,1,High Recency • High Frequency
17743,2010-09-17 14:54:00,448.0,1.0,229.2,0.0,0.0,3.0,0.5,5,High Returns
17744,2011-12-06 12:11:00,4.0,7.0,2649.14,0.1428571428571428,0.0,121.0,0.125,3,Diverse Basket • Frequent
17745,2010-08-19 12:30:00,478.0,2.0,600.34,0.0,0.0,27.0,0.0,1,High Recency • High Frequency
17746,2011-04-13 14:31:00,240.0,4.0,904.18,0.0,0.0,32.0,0.4285714285714285,5,High Returns
17747,2011-08-19 08:13:00,113.0,1.0,71.4,0.0,0.0,1.0,0.5,5,High Returns
17748,2010-06-30 13:49:00,527.0,1.0,358.15,0.0,0.0,17.0,0.0,1,High Recency • High Frequency
17749,2011-06-14 15:45:00,178.0,3.0,1026.18,0.0,0.0,52.0,0.0,1,High Recency • High Frequency
17750,2011-12-04 14:09:00,5.0,9.0,1797.57,0.2222222222222222,0.1111111111111111,101.0,0.0,1,High Recency • High Frequency
17751,2010-10-14 13:57:00,421.0,1.0,157.86,0.0,0.0,31.0,0.0,1,High Recency • High Frequency
17752,2010-12-15 16:19:00,359.0,1.0,80.64,0.0,0.0,1.0,0.0,1,High Recency • High Frequency
17753,2010-09-01 15:49:00,464.0,4.0,390.56,0.0,0.0,63.0,0.2,1,High Recency • High Frequency
17754,2011-12-09 11:20:00,1.0,13.0,4577.53,0.0,0.0,185.0,0.1875,3,Diverse Basket • Frequent
17756,2010-11-29 12:20:00,376.0,3.0,733.7,0.0,0.0,54.0,0.0,1,High Recency • High Frequency
17757,2011-12-08 15:31:00,1.0,56.0,9422.45,0.1071428571428571,0.0,362.0,0.0666666666666666,3,Diverse Basket • Frequent
17758,2011-11-20 14:45:00,19.0,12.0,5012.53,0.5,0.0,403.0,0.0,3,Diverse Basket • Frequent
17759,2011-11-22 16:02:00,17.0,5.0,1276.91,0.0,0.0,114.0,0.0,1,High Recency • High Frequency
17760,2011-11-18 10:56:00,22.0,6.0,918.93,0.1666666666666666,0.0,58.0,0.1428571428571428,1,High Recency • High Frequency
17761,2011-11-07 10:23:00,33.0,1.0,712.78,0.0,0.0,19.0,0.0,1,High Recency • High Frequency
17762,2010-09-09 17:40:00,456.0,1.0,129.75,0.0,0.0,16.0,0.0,1,High Recency • High Frequency
17763,2011-03-21 14:25:00,263.0,4.0,86.15,0.0,0.0,11.0,0.2,1,High Recency • High Frequency
17764,2011-10-20 11:03:00,51.0,5.0,1623.64,0.0,0.0,126.0,0.0,1,High Recency • High Frequency
17765,2011-07-04 12:41:00,159.0,4.0,530.8,0.0,0.0,71.0,0.0,1,High Recency • High Frequency
17766,2010-11-23 14:29:00,381.0,2.0,299.61,0.0,0.0,21.0,0.0,1,High Recency • High Frequency
17767,2011-11-24 14:42:00,15.0,2.0,413.05,0.0,0.0,35.0,0.0,1,High Recency • High Frequency
17768,2011-12-01 13:22:00,8.0,7.0,3509.51,0.2857142857142857,0.0,134.0,0.125,3,Diverse Basket • Frequent
17769,2011-11-27 11:18:00,13.0,17.0,7103.08,0.7647058823529411,0.0,330.0,0.1904761904761904,3,Diverse Basket • Frequent
17770,2011-05-25 12:34:00,199.0,5.0,1143.27,0.0,0.0,33.0,0.0,1,High Recency • High Frequency
17771,2011-10-14 11:43:00,57.0,4.0,387.41,0.0,0.0,63.0,0.0,1,High Recency • High Frequency
17772,2011-11-29 11:05:00,11.0,3.0,384.77,0.0,0.0,94.0,0.0,1,High Recency • High Frequency
17773,2010-07-13 14:07:00,514.0,2.0,585.27,0.0,0.0,48.0,0.0,1,High Recency • High Frequency
17774,2011-09-04 12:49:00,97.0,9.0,3328.05,0.3333333333333333,0.0,286.0,0.3076923076923077,3,Diverse Basket • Frequent
17775,2011-03-30 10:50:00,255.0,1.0,56.4,0.0,0.0,3.0,0.0,1,High Recency • High Frequency
17776,2010-11-18 12:14:00,387.0,2.0,338.56,0.0,0.0,74.0,0.3333333333333333,5,High Returns
17777,2011-11-15 12:02:00,25.0,3.0,665.86,0.0,0.0,141.0,0.0,1,High Recency • High Frequency
17778,2010-02-16 12:44:00,662.0,1.0,197.7,0.0,0.0,10.0,0.0,1,High Recency • High Frequency
17779,2011-11-18 14:15:00,21.0,3.0,658.5699999999999,0.0,0.0,73.0,0.4,5,High Returns
17780,2010-02-10 13:43:00,667.0,3.0,352.91,0.3333333333333333,0.0,76.0,0.0,1,High Recency • High Frequency
17781,2011-07-03 16:00:00,159.0,2.0,188.02,0.5,0.0,12.0,0.0,4,Weekend Shoppers
17782,2010-11-22 11:15:00,383.0,2.0,679.02,0.0,0.0,29.0,0.0,1,High Recency • High Frequency
17783,2011-09-28 16:07:00,72.0,3.0,379.91,0.0,0.0,91.0,0.0,1,High Recency • High Frequency
17784,2010-06-07 16:08:00,550.0,1.0,112.86,0.0,0.0,19.0,0.0,1,High Recency • High Frequency
17785,2011-10-17 13:43:00,53.0,3.0,403.38,0.3333333333333333,0.0,48.0,0.0,1,High Recency • High Frequency
17786,2011-09-15 12:51:00,85.0,2.0,278.74,0.0,0.0,57.0,0.0,1,High Recency • High Frequency
17787,2011-07-10 11:24:00,153.0,4.0,2601.47,0.25,0.0,94.0,0.0,1,High Recency • High Frequency
17788,2011-09-27 10:09:00,74.0,2.0,1117.9,0.0,0.0,3.0,0.0,1,High Recency • High Frequency
17789,2011-03-03 13:14:00,281.0,2.0,397.15,0.0,0.0,27.0,0.0,1,High Recency • High Frequency
17790,2011-11-13 11:30:00,27.0,20.0,2783.61,0.2,0.0,188.0,0.0,3,Diverse Basket • Frequent
17791,2011-11-10 12:09:00,30.0,1.0,106.1,0.0,0.0,10.0,0.0,1,High Recency • High Frequency
17792,2010-08-29 14:30:00,467.0,2.0,370.05,0.5,0.0,45.0,0.0,4,Weekend Shoppers
17793,2011-11-14 14:24:00,25.0,1.0,323.04,0.0,0.0,49.0,0.0,1,High Recency • High Frequency
17794,2010-01-22 10:18:00,687.0,2.0,147.3,0.0,0.0,7.0,0.0,1,High Recency • High Frequency
17795,2011-06-13 12:36:00,180.0,2.0,350.39,0.5,0.0,43.0,0.0,4,Weekend Shoppers
17796,2011-10-30 15:38:00,40.0,7.0,1361.99,0.7142857142857143,0.0,149.0,0.0,4,Weekend Shoppers
17797,2011-11-17 13:21:00,22.0,8.0,1985.87,0.0,0.0,222.0,0.0,3,Diverse Basket • Frequent
17798,2010-05-07 11:42:00,582.0,1.0,183.09,0.0,0.0,43.0,0.0,1,High Recency • High Frequency
17799,2011-11-17 15:16:00,22.0,20.0,6341.889999999999,0.05,0.0,478.0,0.1304347826086956,3,Diverse Basket • Frequent
17800,2011-11-02 12:57:00,37.0,9.0,1199.01,0.3333333333333333,0.0,51.0,0.0,1,High Recency • High Frequency
17801,2010-09-14 14:32:00,451.0,3.0,798.3299999999999,0.3333333333333333,0.0,66.0,0.25,5,High Returns
17802,2011-09-18 14:56:00,82.0,10.0,5053.12,0.8,0.0,283.0,0.375,4,Weekend Shoppers
17803,2010-11-12 13:53:00,392.0,1.0,184.66,0.0,0.0,27.0,0.0,1,High Recency • High Frequency
17804,2010-11-28 14:01:00,376.0,3.0,385.23,0.3333333333333333,0.0,82.0,0.25,5,High Returns
17805,2011-09-27 11:49:00,74.0,2.0,927.03,0.0,0.0,10.0,0.0,1,High Recency • High Frequency
17806,2011-11-28 14:12:00,11.0,1.0,546.04,0.0,0.0,43.0,0.0,1,High Recency • High Frequency
17807,2010-11-09 16:21:00,395.0,3.0,437.87,0.3333333333333333,0.0,88.0,0.0,1,High Recency • High Frequency
17808,2010-06-09 10:44:00,549.0,4.0,262.64,0.25,0.0,29.0,0.0,1,High Recency • High Frequency
17809,2011-11-23 12:59:00,16.0,20.0,11337.39,0.0,0.0,59.0,0.1666666666666666,3,Diverse Basket • Frequent
17810,2010-02-09 10:47:00,669.0,2.0,374.81,0.0,0.0,51.0,0.3333333333333333,5,High Returns
17811,2011-12-05 13:46:00,4.0,47.0,9609.8,0.1702127659574468,0.0,538.0,0.2166666666666666,3,Diverse Basket • Frequent
17812,2011-11-27 11:47:00,13.0,7.0,1165.89,0.2857142857142857,0.0,162.0,0.0,3,Diverse Basket • Frequent
17813,2011-11-25 16:13:00,14.0,5.0,1770.88,0.0,0.0,297.0,0.2857142857142857,3,Diverse Basket • Frequent
17814,2010-11-29 14:21:00,375.0,2.0,1617.3200000000002,0.0,0.0,112.0,0.0,1,High Recency • High Frequency
17815,2010-11-11 14:39:00,393.0,1.0,591.96,0.0,0.0,13.0,0.0,1,High Recency • High Frequency
17816,2011-11-03 11:34:00,37.0,6.0,112.32,0.0,0.0,41.0,0.0,1,High Recency • High Frequency
17817,2011-12-05 14:39:00,4.0,6.0,807.85,0.0,0.0,115.0,0.1428571428571428,1,High Recency • High Frequency
17818,2009-12-02 11:34:00,738.0,1.0,130.18,0.0,0.0,42.0,0.0,1,High Recency • High Frequency
17819,2011-09-29 10:52:00,72.0,12.0,6612.52,0.3333333333333333,0.0,66.0,0.0769230769230769,1,High Recency • High Frequency
17820,2010-11-30 17:43:00,374.0,1.0,183.56,0.0,0.0,39.0,0.6666666666666666,5,High Returns
17821,2010-10-29 13:20:00,406.0,1.0,334.62,0.0,0.0,6.0,0.0,1,High Recency • High Frequency
17822,2010-10-15 13:47:00,420.0,5.0,2188.5,0.0,0.0,152.0,0.0,1,High Recency • High Frequency
17823,2010-10-14 16:24:00,421.0,2.0,494.25,0.0,0.0,88.0,0.0,1,High Recency • High Frequency
17824,2011-10-19 14:14:00,51.0,1.0,298.4,0.0,0.0,13.0,0.0,1,High Recency • High Frequency
17825,2010-04-20 12:01:00,599.0,4.0,731.96,0.0,0.0,24.0,0.0,1,High Recency • High Frequency
17826,2010-11-30 13:23:00,374.0,1.0,134.59,0.0,0.0,33.0,0.0,1,High Recency • High Frequency
17827,2011-12-04 15:00:00,5.0,6.0,2388.05,0.3333333333333333,0.0,240.0,0.1428571428571428,3,Diverse Basket • Frequent
17828,2011-11-17 08:41:00,23.0,4.0,1820.09,0.0,0.0,54.0,0.5555555555555556,5,High Returns
17829,2011-02-14 12:46:00,299.0,5.0,4756.74,0.0,0.0,121.0,0.1666666666666666,1,High Recency • High Frequency
17830,2011-12-08 12:28:00,2.0,3.0,398.7,0.0,0.0,18.0,0.0,1,High Recency • High Frequency
17831,2011-11-06 15:09:00,33.0,1.0,35.400000000000006,1.0,0.0,2.0,0.0,4,Weekend Shoppers
17832,2011-10-21 11:43:00,50.0,1.0,155.37,0.0,0.0,61.0,0.0,1,High Recency • High Frequency
17833,2009-12-16 13:40:00,723.0,1.0,342.36,0.0,0.0,28.0,0.0,1,High Recency • High Frequency
17834,2010-10-21 12:09:00,415.0,2.0,730.47,0.0,0.0,54.0,0.0,1,High Recency • High Frequency
17835,2011-12-07 11:48:00,3.0,3.0,350.64,0.0,0.0,45.0,0.0,1,High Recency • High Frequency
17836,2011-10-23 16:13:00,47.0,1.0,110.21,1.0,0.0,23.0,0.0,4,Weekend Shoppers
17837,2011-10-28 16:13:00,42.0,8.0,1593.38,0.125,0.0,110.0,0.2,5,High Returns
17838,2011-11-13 11:20:00,27.0,13.0,6722.900000000001,0.3076923076923077,0.0,141.0,0.1333333333333333,3,Diverse Basket • Frequent
17839,2011-10-28 17:27:00,42.0,1.0,338.8,0.0,0.0,50.0,0.0,1,High Recency • High Frequency
17840,2010-09-22 12:24:00,444.0,1.0,185.72,0.0,0.0,44.0,0.0,1,High Recency • High Frequency
17841,2011-12-08 12:07:00,2.0,211.0,70884.07,0.1469194312796208,0.0,2116.0,0.2698961937716263,2,High Spend • Frequent
17842,2010-04-16 14:23:00,602.0,1.0,430.69,0.0,0.0,18.0,0.0,1,High Recency • High Frequency
17843,2011-02-09 15:33:00,303.0,2.0,326.23,0.5,0.0,58.0,0.0,4,Weekend Shoppers
17844,2011-08-25 11:27:00,107.0,1.0,51.56,0.0,0.0,5.0,0.0,1,High Recency • High Frequency
17845,2010-06-02 15:20:00,555.0,4.0,598.19,0.0,0.0,42.0,0.0,1,High Recency • High Frequency
17846,2011-09-15 15:20:00,85.0,1.0,2033.1,0.0,0.0,1.0,0.0,1,High Recency • High Frequency
17847,2010-07-12 10:00:00,516.0,2.0,129.69,0.0,0.0,9.0,0.0,1,High Recency • High Frequency
17848,2011-09-19 16:49:00,81.0,30.0,3650.9,0.1333333333333333,0.0,105.0,0.032258064516129,3,Diverse Basket • Frequent
17849,2011-05-05 13:46:00,218.0,8.0,1063.76,0.25,0.0,24.0,0.0,1,High Recency • High Frequency
17850,2010-12-02 15:27:00,372.0,155.0,56600.08,0.1096774193548387,0.0,100.0,0.0251572327044025,3,Diverse Basket • Frequent
17851,2010-10-13 15:13:00,422.0,6.0,1563.34,0.1666666666666666,0.0,185.0,0.0,1,High Recency • High Frequency
17852,2011-11-28 12:36:00,12.0,5.0,663.21,0.0,0.0,82.0,0.0,1,High Recency • High Frequency
17853,2010-10-28 15:29:00,407.0,3.0,1608.19,0.0,0.0,84.0,0.0,1,High Recency • High Frequency
17854,2011-06-07 16:21:00,185.0,6.0,1071.45,0.0,0.0,113.0,0.0,1,High Recency • High Frequency
17855,2010-12-02 09:44:00,373.0,1.0,417.94,0.0,0.0,17.0,0.0,1,High Recency • High Frequency
17856,2011-12-08 09:40:00,2.0,4.0,1418.03,0.25,0.0,12.0,0.3333333333333333,5,High Returns
17857,2011-12-05 13:13:00,4.0,24.0,28682.24,0.0,0.0,21.0,0.0769230769230769,3,Diverse Basket • Frequent
17858,2011-12-04 11:56:00,6.0,30.0,12797.65,0.4666666666666667,0.0,173.0,0.0625,3,Diverse Basket • Frequent
17859,2011-02-08 10:32:00,305.0,1.0,148.21,0.0,0.0,23.0,0.0,1,High Recency • High Frequency
17860,2010-12-06 12:41:00,369.0,4.0,1015.54,0.0,0.0,127.0,0.0,1,High Recency • High Frequency
17861,2011-12-06 16:21:00,3.0,18.0,5127.69,0.0,0.0,329.0,0.1818181818181818,3,Diverse Basket • Frequent
17862,2011-01-20 12:23:00,324.0,4.0,1279.09,0.0,0.0,90.0,0.0,1,High Recency • High Frequency
17863,2011-10-11 13:45:00,59.0,12.0,5745.2,0.3333333333333333,0.0,154.0,0.0,3,Diverse Basket • Frequent
17864,2011-11-27 11:15:00,13.0,5.0,924.32,0.4,0.0,93.0,0.0,1,High Recency • High Frequency
17865,2011-11-09 12:08:00,31.0,46.0,26374.39,0.0434782608695652,0.0,391.0,0.2580645161290322,3,Diverse Basket • Frequent
17866,2011-07-20 11:07:00,143.0,3.0,1134.95,0.0,0.0,20.0,0.25,5,High Returns
17867,2011-11-09 14:15:00,30.0,15.0,1621.28,0.0,0.0,119.0,0.25,3,Diverse Basket • Frequent
17868,2010-11-18 18:55:00,386.0,1.0,234.65,0.0,0.0,18.0,0.0,1,High Recency • High Frequency
17869,2011-08-24 16:16:00,107.0,7.0,1036.16,0.1428571428571428,0.0,72.0,0.0,1,High Recency • High Frequency
17870,2011-12-07 15:07:00,2.0,13.0,3108.15,0.0,0.0,215.0,0.0714285714285714,3,Diverse Basket • Frequent
17871,2011-05-19 11:32:00,205.0,5.0,1118.99,0.4,0.0,64.0,0.0,1,High Recency • High Frequency
17872,2010-11-23 12:02:00,382.0,1.0,235.87,0.0,0.0,15.0,0.0,1,High Recency • High Frequency
17873,2011-09-20 16:41:00,80.0,18.0,6515.88,0.0,0.0,65.0,0.1,1,High Recency • High Frequency
17874,2011-06-07 12:54:00,185.0,6.0,683.46,0.0,0.0,37.0,0.1428571428571428,1,High Recency • High Frequency
17875,2010-01-20 15:30:00,688.0,1.0,167.1,0.0,0.0,25.0,0.0,1,High Recency • High Frequency
17876,2010-11-05 10:52:00,400.0,3.0,3424.02,0.0,0.0,3.0,0.0,1,High Recency • High Frequency
17877,2011-06-22 13:00:00,170.0,1.0,237.61,0.0,0.0,12.0,0.0,1,High Recency • High Frequency
17878,2011-10-27 11:24:00,44.0,3.0,1412.33,0.0,0.0,82.0,0.0,1,High Recency • High Frequency
17879,2011-06-19 12:36:00,174.0,1.0,178.51999999999998,1.0,0.0,6.0,0.0,4,Weekend Shoppers
17880,2010-12-10 10:21:00,365.0,3.0,824.9200000000001,0.0,0.0,43.0,0.0,1,High Recency • High Frequency
17881,2011-02-08 17:16:00,304.0,1.0,133.35000000000002,0.0,0.0,8.0,0.0,1,High Recency • High Frequency
17882,2010-11-25 14:40:00,379.0,2.0,313.46,0.0,0.0,47.0,0.0,1,High Recency • High Frequency
17883,2011-12-06 17:49:00,3.0,7.0,995.85,0.0,0.1428571428571428,155.0,0.125,3,Diverse Basket • Frequent
17884,2011-12-06 11:33:00,4.0,20.0,3072.89,0.0,0.1,305.0,0.1304347826086956,3,Diverse Basket • Frequent
17885,2011-11-27 14:40:00,12.0,1.0,190.19,1.0,0.0,50.0,0.0,4,Weekend Shoppers
17886,2011-11-08 10:09:00,32.0,6.0,1608.38,0.0,0.0,138.0,0.1428571428571428,1,High Recency • High Frequency
17887,2011-08-02 17:29:00,129.0,1.0,111.35,0.0,0.0,10.0,0.0,1,High Recency • High Frequency
17888,2011-11-18 13:45:00,21.0,25.0,1820.44,0.0,0.0,145.0,0.1935483870967742,3,Diverse Basket • Frequent
17889,2011-05-11 16:26:00,212.0,7.0,774.87,0.0,0.0,97.0,0.0,1,High Recency • High Frequency
17890,2011-01-21 11:19:00,323.0,2.0,602.0899999999999,0.0,0.0,88.0,0.0,1,High Recency • High Frequency
17891,2011-06-30 20:08:00,162.0,1.0,203.86,0.0,1.0,34.0,0.0,0,Night Shoppers
17892,2011-10-14 16:49:00,56.0,3.0,244.1,0.0,0.0,27.0,0.0,1,High Recency • High Frequency
17893,2011-04-28 13:50:00,225.0,1.0,112.25,0.0,0.0,15.0,0.0,1,High Recency • High Frequency
17894,2011-09-29 09:23:00,72.0,18.0,2453.38,0.1111111111111111,0.0,215.0,0.1,3,Diverse Basket • Frequent
17895,2011-10-26 17:00:00,44.0,1.0,98.0,0.0,0.0,15.0,0.0,1,High Recency • High Frequency
17896,2011-11-16 13:59:00,23.0,1.0,256.32,0.0,0.0,2.0,0.0,1,High Recency • High Frequency
17897,2011-06-20 11:23:00,173.0,9.0,2585.0,0.0,0.0,211.0,0.1,3,Diverse Basket • Frequent
17898,2011-09-15 14:56:00,85.0,4.0,299.18,0.0,0.0,48.0,0.0,1,High Recency • High Frequency
17899,2011-07-03 14:58:00,159.0,1.0,155.8,1.0,0.0,29.0,0.0,4,Weekend Shoppers
17900,2011-06-02 14:38:00,190.0,2.0,112.2,0.0,0.0,4.0,0.5,5,High Returns
17901,2011-11-10 17:29:00,29.0,3.0,260.08,0.0,0.0,22.0,0.0,1,High Recency • High Frequency
17902,2010-06-11 12:25:00,547.0,1.0,216.4,0.0,0.0,24.0,0.0,1,High Recency • High Frequency
17903,2010-11-10 15:39:00,394.0,1.0,381.09,0.0,0.0,44.0,0.0,1,High Recency • High Frequency
17904,2011-11-18 12:57:00,21.0,1.0,191.67,0.0,0.0,33.0,0.5,5,High Returns
17905,2011-09-29 17:33:00,71.0,13.0,2383.52,0.2307692307692307,0.0,129.0,0.0714285714285714,3,Diverse Basket • Frequent
17906,2011-04-06 17:25:00,247.0,1.0,72.9,0.0,0.0,12.0,0.0,1,High Recency • High Frequency
17907,2010-03-09 12:33:00,641.0,1.0,291.76,0.0,0.0,13.0,0.0,1,High Recency • High Frequency
17908,2010-12-01 11:45:00,374.0,5.0,1411.54,0.0,0.0,178.0,0.2857142857142857,5,High Returns
17909,2009-12-02 13:10:00,737.0,1.0,132.55,0.0,0.0,8.0,0.0,1,High Recency • High Frequency
17910,2009-12-13 16:04:00,726.0,1.0,261.7,1.0,0.0,25.0,0.0,4,Weekend Shoppers
17911,2011-11-30 14:52:00,9.0,1.0,366.23,0.0,0.0,39.0,0.0,1,High Recency • High Frequency
17912,2011-02-02 14:25:00,310.0,6.0,375.5,0.0,0.0,48.0,0.1428571428571428,1,High Recency • High Frequency
17913,2011-10-12 10:45:00,59.0,14.0,3479.64,0.2857142857142857,0.0,224.0,0.0,3,Diverse Basket • Frequent
17914,2011-12-06 11:58:00,4.0,1.0,336.43,0.0,0.0,72.0,0.0,1,High Recency • High Frequency
17915,2010-06-06 13:22:00,551.0,1.0,242.13,1.0,0.0,27.0,0.0,4,Weekend Shoppers
17916,2010-03-21 12:26:00,629.0,2.0,43.870000000000005,1.0,0.0,15.0,0.0,4,Weekend Shoppers
17917,2011-10-25 13:20:00,45.0,3.0,341.28,0.3333333333333333,0.0,77.0,0.0,1,High Recency • High Frequency
17918,2010-07-27 11:51:00,501.0,3.0,396.39,0.0,0.0,34.0,0.0,1,High Recency • High Frequency
17919,2011-09-12 13:41:00,88.0,2.0,1840.32,0.0,0.0,37.0,0.0,1,High Recency • High Frequency
17920,2011-12-05 14:29:00,4.0,54.0,24516.46,0.3888888888888889,0.0,715.0,0.0357142857142857,3,Diverse Basket • Frequent
17921,2011-10-06 18:56:00,64.0,10.0,2423.5,0.2,0.1,230.0,0.1666666666666666,3,Diverse Basket • Frequent
17922,2010-06-14 16:32:00,543.0,1.0,170.4,0.0,0.0,8.0,0.0,1,High Recency • High Frequency
17923,2011-03-02 15:15:00,282.0,3.0,497.0,0.3333333333333333,0.0,2.0,0.0,1,High Recency • High Frequency
17924,2011-11-28 09:11:00,12.0,8.0,3536.7000000000003,0.0,0.0,27.0,0.4285714285714285,5,High Returns
17925,2010-12-02 10:10:00,373.0,1.0,488.16,0.0,0.0,1.0,0.0,1,High Recency • High Frequency
17926,2011-07-29 14:39:00,133.0,5.0,1035.49,0.2,0.0,27.0,0.0,1,High Recency • High Frequency
17927,2009-12-18 11:03:00,722.0,1.0,294.0,0.0,0.0,10.0,0.0,1,High Recency • High Frequency
17928,2011-10-25 13:52:00,45.0,3.0,341.24,0.0,0.0,27.0,0.0,1,High Recency • High Frequency
17929,2011-11-28 16:01:00,11.0,12.0,3082.1,0.0833333333333333,0.0,6.0,0.0769230769230769,1,High Recency • High Frequency
17930,2011-11-04 10:23:00,36.0,13.0,4275.22,0.0,0.0,39.0,0.1333333333333333,1,High Recency • High Frequency
17931,2011-07-28 18:33:00,134.0,14.0,3437.29,0.1428571428571428,0.0,274.0,0.2222222222222222,3,Diverse Basket • Frequent
17932,2011-11-10 19:49:00,29.0,3.0,1331.57,0.3333333333333333,0.0,84.0,0.0,1,High Recency • High Frequency
17933,2010-03-17 15:11:00,632.0,1.0,114.69,0.0,0.0,12.0,0.0,1,High Recency • High Frequency
17934,2011-10-19 11:16:00,52.0,3.0,1049.15,0.0,0.0,36.0,0.0,1,High Recency • High Frequency
17935,2011-07-24 13:18:00,138.0,7.0,686.14,0.1428571428571428,0.0,60.0,0.125,1,High Recency • High Frequency
17936,2011-12-04 13:32:00,5.0,1.0,389.84,1.0,0.0,68.0,0.0,4,Weekend Shoppers
17937,2011-12-01 11:45:00,9.0,7.0,4301.22,0.2857142857142857,0.0,19.0,0.0,1,High Recency • High Frequency
17938,2010-10-15 14:27:00,420.0,1.0,144.29,0.0,0.0,29.0,0.0,1,High Recency • High Frequency
17939,2011-07-03 12:27:00,160.0,1.0,99.14,1.0,0.0,12.0,0.0,4,Weekend Shoppers
17940,2011-10-21 13:27:00,49.0,16.0,30393.19,0.0,0.0,11.0,0.2727272727272727,5,High Returns
17941,2011-08-01 08:30:00,131.0,4.0,1433.28,0.0,0.0,5.0,0.0,1,High Recency • High Frequency
17942,2011-12-02 10:45:00,8.0,1.0,77.50000000000001,0.0,0.0,2.0,0.0,1,High Recency • High Frequency
17944,2010-10-12 16:25:00,423.0,1.0,75.41,0.0,0.0,24.0,0.0,1,High Recency • High Frequency
17945,2010-01-12 11:40:00,697.0,3.0,360.35,0.0,0.0,66.0,0.0,1,High Recency • High Frequency
17946,2011-04-20 17:00:00,233.0,2.0,149.57999999999998,0.0,0.0,18.0,0.0,1,High Recency • High Frequency
17947,2011-11-02 13:05:00,37.0,1.0,176.68,0.0,0.0,9.0,0.0,1,High Recency • High Frequency
17948,2011-07-15 12:58:00,147.0,1.0,358.56000000000006,0.0,0.0,1.0,0.0,1,High Recency • High Frequency
17949,2011-12-08 18:46:00,1.0,118.0,118628.08,0.0,0.0,58.0,0.144927536231884,3,Diverse Basket • Frequent
17950,2011-09-28 15:18:00,72.0,7.0,1432.81,0.1428571428571428,0.0,133.0,0.125,1,High Recency • High Frequency
17951,2011-10-31 12:30:00,40.0,4.0,1636.08,0.25,0.0,24.0,0.2,5,High Returns
17952,2010-11-26 13:54:00,378.0,4.0,819.61,0.0,0.0,85.0,0.0,1,High Recency • High Frequency
17953,2010-06-17 15:08:00,540.0,1.0,160.82,0.0,0.0,20.0,0.0,1,High Recency • High Frequency
17954,2011-12-04 14:15:00,5.0,19.0,3966.05,0.2631578947368421,0.0,479.0,0.2692307692307692,3,Diverse Basket • Frequent
17955,2011-05-25 12:00:00,199.0,6.0,949.9,0.0,0.0,16.0,0.0,1,High Recency • High Frequency
17956,2011-04-04 13:47:00,249.0,1.0,12.75,0.0,0.0,1.0,0.0,1,High Recency • High Frequency
17957,2011-10-04 14:58:00,66.0,1.0,111.68,0.0,0.0,31.0,0.0,1,High Recency • High Frequency
17958,2011-08-15 12:19:00,117.0,2.0,973.88,0.0,0.0,35.0,0.0,1,High Recency • High Frequency
17959,2010-04-26 14:12:00,592.0,1.0,140.75,0.0,0.0,2.0,0.0,1,High Recency • High Frequency
17960,2011-06-21 14:15:00,171.0,3.0,135.08,0.0,0.0,37.0,0.0,1,High Recency • High Frequency
17961,2011-11-18 16:55:00,21.0,100.0,2995.54,0.04,0.0,486.0,0.0196078431372549,3,Diverse Basket • Frequent
17962,2011-07-20 14:16:00,142.0,4.0,687.42,0.0,0.0,146.0,0.2,5,High Returns
17963,2010-08-25 15:58:00,471.0,4.0,651.51,0.0,0.0,98.0,0.0,1,High Recency • High Frequency
17964,2011-11-08 10:44:00,32.0,2.0,733.46,0.0,0.0,84.0,0.0,1,High Recency • High Frequency
17965,2011-11-02 09:31:00,38.0,29.0,7240.98,0.0344827586206896,0.0,588.0,0.1212121212121212,3,Diverse Basket • Frequent
17966,2011-11-02 10:26:00,38.0,10.0,1974.42,0.0,0.0,82.0,0.0,1,High Recency • High Frequency
17967,2010-12-03 11:19:00,372.0,2.0,357.29,0.0,0.0,59.0,0.0,1,High Recency • High Frequency
17968,2010-12-01 12:23:00,374.0,4.0,888.04,0.0,0.0,106.0,0.0,1,High Recency • High Frequency
17969,2011-06-26 13:00:00,166.0,20.0,2369.94,0.55,0.0,113.0,0.2592592592592592,4,Weekend Shoppers
17970,2011-05-12 20:03:00,211.0,1.0,582.59,0.0,1.0,27.0,0.0,0,Night Shoppers
17971,2010-06-09 14:04:00,548.0,1.0,161.94,0.0,0.0,21.0,0.0,1,High Recency • High Frequency
17972,2011-04-12 12:16:00,242.0,1.0,136.04,0.0,0.0,30.0,0.0,1,High Recency • High Frequency
